path_uid,from_node,to_node,path_id,cell_index,row,col,x,y,is_dynamic
IN1__P6__path_1,IN1,P6,path_1,84,65,81,7.35,5.75,0
IN1__P6__path_1,IN1,P6,path_1,85,65,82,7.45,5.75,0
IN1__P6__path_1,IN1,P6,path_1,86,65,83,7.55,5.75,0
IN1__P6__path_1,IN1,P6,path_1,87,65,84,7.65,5.75,0
IN1__P6__path_1,IN1,P6,path_1,88,65,85,7.75,5.75,0
IN1__P6__path_1,IN1,P6,path_1,89,65,86,7.85,5.75,0
IN1__P6__path_1,IN1,P6,path_1,90,65,87,7.95,5.75,0
IN1__P7__path_1,IN1,P7,path_1,0,18,8,0.05,1.05,0
IN1__P7__path_1,IN1,P7,path_1,1,18,9,0.15,1.05,0
IN1__P7__path_1,IN1,P7,path_1,2,18,10,0.25,1.05,0
IN1__P7__path_1,IN1,P7,path_1,3,18,11,0.35,1.05,0
IN1__P7__path_1,IN1,P7,path_1,4,18,12,0.45,1.05,0
IN1__P7__path_1,IN1,P7,path_1,5,18,13,0.55,1.05,0
IN1__P7__path_1,IN1,P7,path_1,6,18,14,0.65,1.05,0
IN1__P7__path_1,IN1,P7,path_1,7,18,15,0.75,1.05,0
IN1__P7__path_1,IN1,P7,path_1,8,18,16,0.85,1.05,0
IN1__P7__path_1,IN1,P7,path_1,9,18,17,0.95,1.05,0
IN1__P7__path_1,IN1,P7,path_1,10,18,18,1.05,1.05,0
IN1__P7__path_1,IN1,P7,path_1,11,18,19,1.15,1.05,0
IN1__P7__path_1,IN1,P7,path_1,12,17,20,1.25,0.95,0
IN1__P7__path_1,IN1,P7,path_1,13,16,21,1.35,0.85,0
IN1__P7__path_1,IN1,P7,path_1,14,15,22,1.45,0.75,0
IN1__P7__path_1,IN1,P7,path_1,15,14,23,1.55,0.65,0
IN1__P7__path_1,IN1,P7,path_1,16,13,24,1.65,0.55,0
IN1__P7__path_1,IN1,P7,path_1,17,12,25,1.75,0.45,0
IN1__P7__path_1,IN1,P7,path_1,18,12,26,1.85,0.45,0
IN1__P7__path_1,IN1,P7,path_1,19,12,27,1.95,0.45,0
IN1__P7__path_1,IN1,P7,path_1,20,12,28,2.05,0.45,0
IN1__P7__path_1,IN1,P7,path_1,21,12,29,2.15,0.45,0
IN1__P7__path_1,IN1,P7,path_1,22,12,30,2.25,0.45,0
IN1__P7__path_1,IN1,P7,path_1,23,12,31,2.35,0.45,0
IN1__P7__path_1,IN1,P7,path_1,24,12,32,2.45,0.45,0
IN1__P7__path_1,IN1,P7,path_1,25,12,33,2.55,0.45,0
IN1__P7__path_1,IN1,P7,path_1,26,12,34,2.65,0.45,0
IN1__P7__path_1,IN1,P7,path_1,27,12,35,2.75,0.45,0
IN1__P7__path_1,IN1,P7,path_1,28,12,36,2.85,0.45,0
IN1__P7__path_1,IN1,P7,path_1,29,11,37,2.95,0.35,0
IN1__P7__path_1,IN1,P7,path_1,30,10,38,3.05,0.25,0
IN1__P7__path_1,IN1,P7,path_1,31,10,39,3.15,0.25,0
IN1__P7__path_1,IN1,P7,path_1,32,10,40,3.25,0.25,0
IN1__P7__path_1,IN1,P7,path_1,33,10,41,3.35,0.25,0
IN1__P7__path_1,IN1,P7,path_1,34,10,42,3.45,0.25,0
IN1__P7__path_1,IN1,P7,path_1,35,10,43,3.55,0.25,0
IN1__P7__path_1,IN1,P7,path_1,36,10,44,3.65,0.25,0
IN1__P7__path_1,IN1,P7,path_1,37,10,45,3.75,0.25,0
IN1__P7__path_1,IN1,P7,path_1,38,10,46,3.85,0.25,0
IN1__P7__path_1,IN1,P7,path_1,39,10,47,3.95,0.25,0
IN1__P7__path_1,IN1,P7,path_1,40,10,48,4.05,0.25,0
IN1__P7__path_1,IN1,P7,path_1,41,10,49,4.15,0.25,0
IN1__P7__path_1,IN1,P7,path_1,42,10,50,4.25,0.25,0
IN1__P7__path_1,IN1,P7,path_1,43,10,51,4.35,0.25,0
IN1__P7__path_1,IN1,P7,path_1,44,10,52,4.45,0.25,0
IN1__P7__path_1,IN1,P7,path_1,45,10,53,4.55,0.25,0
IN1__P7__path_1,IN1,P7,path_1,46,10,54,4.65,0.25,0
IN1__P7__path_1,IN1,P7,path_1,47,10,55,4.75,0.25,0
IN1__P7__path_1,IN1,P7,path_1,48,10,56,4.85,0.25,0
IN1__P7__path_1,IN1,P7,path_1,49,10,57,4.95,0.25,0
IN1__P7__path_1,IN1,P7,path_1,50,10,58,5.05,0.25,0
IN1__P7__path_1,IN1,P7,path_1,51,10,59,5.15,0.25,0
IN1__P7__path_1,IN1,P7,path_1,52,10,60,5.25,0.25,0
IN1__P7__path_1,IN1,P7,path_1,53,10,61,5.35,0.25,0
IN1__P7__path_1,IN1,P7,path_1,54,10,62,5.45,0.25,0
IN1__P7__path_1,IN1,P7,path_1,55,10,63,5.55,0.25,0
IN1__P7__path_1,IN1,P7,path_1,56,11,64,5.65,0.35,0
IN1__P7__path_1,IN1,P7,path_1,57,11,65,5.75,0.35,0
IN1__P7__path_1,IN1,P7,path_1,58,11,66,5.85,0.35,0
IN1__P7__path_1,IN1,P7,path_1,59,11,67,5.95,0.35,0
IN1__P7__path_1,IN1,P7,path_1,60,11,68,6.05,0.35,0
IN1__P7__path_1,IN1,P7,path_1,61,11,69,6.15,0.35,0
IN1__P7__path_1,IN1,P7,path_1,62,11,70,6.25,0.35,0
IN1__P7__path_1,IN1,P7,path_1,63,11,71,6.35,0.35,0
IN1__P7__path_1,IN1,P7,path_1,64,11,72,6.45,0.35,0
IN1__P7__path_1,IN1,P7,path_1,65,11,73,6.55,0.35,0
IN1__P7__path_1,IN1,P7,path_1,66,11,74,6.65,0.35,0
IN1__P7__path_1,IN1,P7,path_1,67,11,75,6.75,0.35,0
IN1__P7__path_1,IN1,P7,path_1,68,12,76,6.85,0.45,0
IN1__P7__path_1,IN1,P7,path_1,69,13,77,6.95,0.55,0
IN1__P7__path_1,IN1,P7,path_1,70,14,78,7.05,0.65,0
IN1__P7__path_1,IN1,P7,path_1,71,15,79,7.15,0.75,0
IN1__P7__path_1,IN1,P7,path_1,72,16,79,7.15,0.85,0
IN1__P7__path_1,IN1,P7,path_1,73,17,79,7.15,0.95,0
IN1__P7__path_1,IN1,P7,path_1,74,18,80,7.25,1.05,0
IN1__P8__path_1,IN1,P8,path_1,0,18,8,0.05,1.05,0
IN1__P8__path_1,IN1,P8,path_1,1,18,9,0.15,1.05,0
IN1__P8__path_1,IN1,P8,path_1,2,18,10,0.25,1.05,0
IN1__P8__path_1,IN1,P8,path_1,3,18,11,0.35,1.05,0
IN1__P8__path_1,IN1,P8,path_1,4,18,12,0.45,1.05,0
IN1__P8__path_1,IN1,P8,path_1,5,18,13,0.55,1.05,0
IN1__P8__path_1,IN1,P8,path_1,6,18,14,0.65,1.05,0
IN1__P8__path_1,IN1,P8,path_1,7,18,15,0.75,1.05,0
IN1__P8__path_1,IN1,P8,path_1,8,18,16,0.85,1.05,0
IN1__P8__path_1,IN1,P8,path_1,9,18,17,0.95,1.05,0
IN1__P8__path_1,IN1,P8,path_1,10,18,18,1.05,1.05,0
IN1__P8__path_1,IN1,P8,path_1,11,18,19,1.15,1.05,0
IN1__P8__path_1,IN1,P8,path_1,12,17,20,1.25,0.95,0
IN1__P8__path_1,IN1,P8,path_1,13,16,21,1.35,0.85,0
IN1__P8__path_1,IN1,P8,path_1,14,15,22,1.45,0.75,0
IN1__P8__path_1,IN1,P8,path_1,15,14,23,1.55,0.65,0
IN1__P8__path_1,IN1,P8,path_1,16,13,24,1.65,0.55,0
IN1__P8__path_1,IN1,P8,path_1,17,12,25,1.75,0.45,0
IN1__P8__path_1,IN1,P8,path_1,18,12,26,1.85,0.45,0
IN1__P8__path_1,IN1,P8,path_1,19,12,27,1.95,0.45,0
IN1__P8__path_1,IN1,P8,path_1,20,12,28,2.05,0.45,0
IN1__P8__path_1,IN1,P8,path_1,21,12,29,2.15,0.45,0
IN1__P8__path_1,IN1,P8,path_1,22,12,30,2.25,0.45,0
IN1__P8__path_1,IN1,P8,path_1,23,12,31,2.35,0.45,0
IN1__P8__path_1,IN1,P8,path_1,24,12,32,2.45,0.45,0
IN1__P8__path_1,IN1,P8,path_1,25,12,33,2.55,0.45,0
IN1__P8__path_1,IN1,P8,path_1,26,12,34,2.65,0.45,0
IN1__P8__path_1,IN1,P8,path_1,27,12,35,2.75,0.45,0
IN1__P8__path_1,IN1,P8,path_1,28,12,36,2.85,0.45,0
IN1__P8__path_1,IN1,P8,path_1,29,11,37,2.95,0.35,0
IN1__P8__path_1,IN1,P8,path_1,30,10,38,3.05,0.25,0
IN1__P8__path_1,IN1,P8,path_1,31,10,39,3.15,0.25,0
IN1__P8__path_1,IN1,P8,path_1,32,10,40,3.25,0.25,0
IN1__P8__path_1,IN1,P8,path_1,33,10,41,3.35,0.25,0
IN1__P8__path_1,IN1,P8,path_1,34,10,42,3.45,0.25,0
IN1__P8__path_1,IN1,P8,path_1,35,10,43,3.55,0.25,0
IN1__P8__path_1,IN1,P8,path_1,36,10,44,3.65,0.25,0
IN1__P8__path_1,IN1,P8,path_1,37,10,45,3.75,0.25,0
IN1__P8__path_1,IN1,P8,path_1,38,10,46,3.85,0.25,0
IN1__P8__path_1,IN1,P8,path_1,39,10,47,3.95,0.25,0
IN1__P8__path_1,IN1,P8,path_1,40,10,48,4.05,0.25,0
IN1__P8__path_1,IN1,P8,path_1,41,10,49,4.15,0.25,0
IN1__P8__path_1,IN1,P8,path_1,42,10,50,4.25,0.25,0
IN1__P8__path_1,IN1,P8,path_1,43,10,51,4.35,0.25,0
IN1__P8__path_1,IN1,P8,path_1,44,10,52,4.45,0.25,0
IN1__P8__path_1,IN1,P8,path_1,45,10,53,4.55,0.25,0
IN1__P8__path_1,IN1,P8,path_1,46,11,54,4.65,0.35,0
IN1__P8__path_1,IN1,P8,path_1,47,11,55,4.75,0.35,0
IN1__P8__path_1,IN1,P8,path_1,48,11,56,4.85,0.35,0
IN1__P8__path_1,IN1,P8,path_1,49,11,57,4.95,0.35,0
IN1__P8__path_1,IN1,P8,path_1,50,11,58,5.05,0.35,0
IN1__P8__path_1,IN1,P8,path_1,51,11,59,5.15,0.35,0
IN1__P8__path_1,IN1,P8,path_1,52,11,60,5.25,0.35,0
IN1__P8__path_1,IN1,P8,path_1,53,11,61,5.35,0.35,0
IN1__P8__path_1,IN1,P8,path_1,54,11,62,5.45,0.35,0
IN1__P8__path_1,IN1,P8,path_1,55,11,63,5.55,0.35,0
IN1__P8__path_1,IN1,P8,path_1,56,11,64,5.65,0.35,0
IN1__P8__path_1,IN1,P8,path_1,57,11,65,5.75,0.35,0
IN1__P8__path_1,IN1,P8,path_1,58,11,66,5.85,0.35,0
IN1__P8__path_1,IN1,P8,path_1,59,11,67,5.95,0.35,0
IN1__P8__path_1,IN1,P8,path_1,60,11,68,6.05,0.35,0
IN1__P8__path_1,IN1,P8,path_1,61,11,69,6.15,0.35,0
IN1__P8__path_1,IN1,P8,path_1,62,11,70,6.25,0.35,0
IN1__P8__path_1,IN1,P8,path_1,63,11,71,6.35,0.35,0
IN1__P8__path_1,IN1,P8,path_1,64,11,72,6.45,0.35,0
IN1__P8__path_1,IN1,P8,path_1,65,11,73,6.55,0.35,0
IN1__P8__path_1,IN1,P8,path_1,66,11,74,6.65,0.35,0
IN1__P8__path_1,IN1,P8,path_1,67,11,75,6.75,0.35,0
IN1__P8__path_1,IN1,P8,path_1,68,12,76,6.85,0.45,0
IN1__P8__path_1,IN1,P8,path_1,69,12,77,6.95,0.45,0
IN1__P8__path_1,IN1,P8,path_1,70,12,78,7.05,0.45,0
IN1__P8__path_1,IN1,P8,path_1,71,12,79,7.15,0.45,0
IN1__P8__path_1,IN1,P8,path_1,72,12,80,7.25,0.45,0
IN1__P8__path_1,IN1,P8,path_1,73,12,81,7.35,0.45,0
IN1__P8__path_1,IN1,P8,path_1,74,12,82,7.45,0.45,0
IN1__P8__path_1,IN1,P8,path_1,75,12,83,7.55,0.45,0
IN1__P8__path_1,IN1,P8,path_1,76,12,84,7.65,0.45,0
IN1__P8__path_1,IN1,P8,path_1,77,12,85,7.75,0.45,0
IN1__P8__path_1,IN1,P8,path_1,78,12,86,7.85,0.45,0
IN1__P8__path_1,IN1,P8,path_1,79,12,87,7.95,0.45,0
IN1__P8__path_1,IN1,P8,path_1,80,12,88,8.05,0.45,0
IN1__P8__path_1,IN1,P8,path_1,81,12,89,8.15,0.45,0
IN1__P8__path_1,IN1,P8,path_1,82,12,90,8.25,0.45,0
IN1__P8__path_1,IN1,P8,path_1,83,12,91,8.35,0.45,0
IN1__P8__path_1,IN1,P8,path_1,84,12,92,8.45,0.45,0
IN1__P8__path_1,IN1,P8,path_1,85,12,93,8.55,0.45,0
IN1__P8__path_1,IN1,P8,path_1,86,12,94,8.65,0.45,0
IN1__P8__path_1,IN1,P8,path_1,87,12,95,8.75,0.45,0
IN1__P8__path_1,IN1,P8,path_1,88,12,96,8.85,0.45,0
IN1__P8__path_1,IN1,P8,path_1,89,13,96,8.85,0.55,0
IN1__P8__path_1,IN1,P8,path_1,90,14,96,8.85,0.65,0
IN1__P8__path_1,IN1,P8,path_1,91,15,96,8.85,0.75,0
IN1__P8__path_1,IN1,P8,path_1,92,16,96,8.85,0.85,0
IN1__P8__path_1,IN1,P8,path_1,93,17,96,8.85,0.95,0
IN1__P8__path_1,IN1,P8,path_1,94,18,96,8.85,1.05,0
IN1__P8__path_1,IN1,P8,path_1,95,19,96,8.85,1.15,0
IN1__P8__path_1,IN1,P8,path_1,96,20,96,8.85,1.25,0
IN1__P8__path_1,IN1,P8,path_1,97,21,96,8.85,1.35,0
IN1__P8__path_1,IN1,P8,path_1,98,22,96,8.85,1.45,0
IN1__P8__path_1,IN1,P8,path_1,99,23,96,8.85,1.55,0
IN1__P8__path_1,IN1,P8,path_1,100,24,96,8.85,1.65,0
IN1__P8__path_1,IN1,P8,path_1,101,25,96,8.85,1.75,0
IN1__P8__path_1,IN1,P8,path_1,102,26,96,8.85,1.85,0
IN1__P8__path_1,IN1,P8,path_1,103,27,96,8.85,1.95,0
IN1__P8__path_1,IN1,P8,path_1,104,28,96,8.85,2.05,0
IN1__P8__path_1,IN1,P8,path_1,105,29,96,8.85,2.15,0
IN1__P8__path_1,IN1,P8,path_1,106,30,96,8.85,2.25,0
IN1__P8__path_1,IN1,P8,path_1,107,31,96,8.85,2.35,0
IN1__P9__path_1,IN1,P9,path_1,0,18,8,0.05,1.05,0
IN1__P9__path_1,IN1,P9,path_1,1,19,9,0.15,1.15,0
IN1__P9__path_1,IN1,P9,path_1,2,20,10,0.25,1.25,0
IN1__P9__path_1,IN1,P9,path_1,3,21,11,0.35,1.35,0
IN1__P9__path_1,IN1,P9,path_1,4,22,12,0.45,1.45,0
IN1__P9__path_1,IN1,P9,path_1,5,23,13,0.55,1.55,0
IN1__P9__path_1,IN1,P9,path_1,6,24,14,0.65,1.65,0
IN1__P9__path_1,IN1,P9,path_1,7,25,15,0.75,1.75,0
IN1__P9__path_1,IN1,P9,path_1,8,26,16,0.85,1.85,0
IN1__P9__path_1,IN1,P9,path_1,9,27,17,0.95,1.95,0
IN1__P9__path_1,IN1,P9,path_1,10,28,18,1.05,2.05,0
IN1__P9__path_1,IN1,P9,path_1,11,29,19,1.15,2.15,0
IN1__P9__path_1,IN1,P9,path_1,12,30,20,1.25,2.25,0
IN1__P9__path_1,IN1,P9,path_1,13,31,21,1.35,2.35,0
IN1__P9__path_1,IN1,P9,path_1,14,32,22,1.45,2.45,0
IN1__P9__path_1,IN1,P9,path_1,15,33,23,1.55,2.55,0
IN1__P9__path_1,IN1,P9,path_1,16,34,24,1.65,2.65,0
IN1__P9__path_1,IN1,P9,path_1,17,35,25,1.75,2.75,0
IN1__P9__path_1,IN1,P9,path_1,18,36,26,1.85,2.85,0
IN1__P9__path_1,IN1,P9,path_1,19,37,27,1.95,2.95,0
IN1__P9__path_1,IN1,P9,path_1,20,38,28,2.05,3.05,0
IN1__P9__path_1,IN1,P9,path_1,21,39,29,2.15,3.15,0
IN1__P9__path_1,IN1,P9,path_1,22,40,30,2.25,3.25,0
IN1__P9__path_1,IN1,P9,path_1,23,41,31,2.35,3.35,0
IN1__P9__path_1,IN1,P9,path_1,24,42,32,2.45,3.45,0
IN1__P9__path_1,IN1,P9,path_1,25,42,33,2.55,3.45,0
IN1__P9__path_1,IN1,P9,path_1,26,43,34,2.65,3.55,0
IN1__P9__path_1,IN1,P9,path_1,27,43,35,2.75,3.55,0
IN1__P9__path_1,IN1,P9,path_1,28,44,36,2.85,3.65,0
IN1__P9__path_1,IN1,P9,path_1,29,45,37,2.95,3.75,0
IN1__P9__path_1,IN1,P9,path_1,30,45,38,3.05,3.75,0
IN1__P9__path_1,IN1,P9,path_1,31,45,39,3.15,3.75,0
IN1__P9__path_1,IN1,P9,path_1,32,45,40,3.25,3.75,0
IN1__P9__path_1,IN1,P9,path_1,33,46,41,3.35,3.85,0
IN1__P9__path_1,IN1,P9,path_1,34,46,42,3.45,3.85,0
IN1__P9__path_1,IN1,P9,path_1,35,47,43,3.55,3.95,0
IN1__P9__path_1,IN1,P9,path_1,36,47,44,3.65,3.95,0
IN1__P9__path_1,IN1,P9,path_1,37,48,45,3.75,4.05,0
IN1__P9__path_1,IN1,P9,path_1,38,48,46,3.85,4.05,0
IN1__P9__path_1,IN1,P9,path_1,39,48,47,3.95,4.05,0
IN1__P9__path_1,IN1,P9,path_1,40,49,48,4.05,4.15,0
IN1__P9__path_1,IN1,P9,path_1,41,49,49,4.15,4.15,0
IN1__P9__path_1,IN1,P9,path_1,42,49,50,4.25,4.15,0
IN1__P9__path_1,IN1,P9,path_1,43,49,51,4.35,4.15,0
IN1__P9__path_1,IN1,P9,path_1,44,49,52,4.45,4.15,0
IN1__P9__path_1,IN1,P9,path_1,45,49,53,4.55,4.15,0
IN1__P9__path_1,IN1,P9,path_1,46,49,54,4.65,4.15,0
IN1__P9__path_1,IN1,P9,path_1,47,49,55,4.75,4.15,0
IN1__P9__path_1,IN1,P9,path_1,48,49,56,4.85,4.15,0
IN1__P9__path_1,IN1,P9,path_1,49,49,57,4.95,4.15,0
IN1__P9__path_1,IN1,P9,path_1,50,49,58,5.05,4.15,0
IN1__P9__path_1,IN1,P9,path_1,51,49,59,5.15,4.15,0
IN1__P9__path_1,IN1,P9,path_1,52,49,60,5.25,4.15,0
IN1__P9__path_1,IN1,P9,path_1,53,49,61,5.35,4.15,0
IN1__P9__path_1,IN1,P9,path_1,54,49,62,5.45,4.15,0
IN1__P9__path_1,IN1,P9,path_1,55,49,63,5.55,4.15,0
IN1__P9__path_1,IN1,P9,path_1,56,50,64,5.65,4.25,0
IN1__P9__path_1,IN1,P9,path_1,57,51,65,5.75,4.35,0
IN1__P9__path_1,IN1,P9,path_1,58,52,65,5.75,4.45,0
IN1__P9__path_1,IN1,P9,path_1,59,53,66,5.85,4.55,0
IN1__P9__path_1,IN1,P9,path_1,60,54,66,5.85,4.65,0
IN1__P9__path_1,IN1,P9,path_1,61,55,67,5.95,4.75,0
IN1__P9__path_1,IN1,P9,path_1,62,56,67,5.95,4.85,0
IN1__P9__path_1,IN1,P9,path_1,63,57,67,5.95,4.95,0
IN1__P9__path_1,IN1,P9,path_1,64,58,68,6.05,5.05,0
IN1__SORT1__path_1,IN1,SORT1,path_1,0,18,8,0.05,1.05,0
IN1__SORT1__path_1,IN1,SORT1,path_1,1,18,9,0.15,1.05,0
IN1__SORT1__path_1,IN1,SORT1,path_1,2,18,10,0.25,1.05,0
IN1__SORT1__path_1,IN1,SORT1,path_1,3,18,11,0.35,1.05,0
IN1__SORT1__path_1,IN1,SORT1,path_1,4,18,12,0.45,1.05,0
IN1__SORT1__path_1,IN1,SORT1,path_1,5,18,13,0.55,1.05,0
IN1__SORT1__path_1,IN1,SORT1,path_1,6,18,14,0.65,1.05,0
IN1__SORT1__path_1,IN1,SORT1,path_1,7,18,15,0.75,1.05,0
IN1__SORT1__path_1,IN1,SORT1,path_1,8,18,16,0.85,1.05,0
IN1__SORT1__path_1,IN1,SORT1,path_1,9,18,17,0.95,1.05,0
IN1__SORT1__path_1,IN1,SORT1,path_1,10,18,18,1.05,1.05,0
IN1__SORT1__path_1,IN1,SORT1,path_1,11,18,19,1.15,1.05,0
IN1__SORT1__path_1,IN1,SORT1,path_1,12,17,20,1.25,0.95,0
IN1__SORT1__path_1,IN1,SORT1,path_1,13,16,21,1.35,0.85,0
IN1__SORT1__path_1,IN1,SORT1,path_1,14,15,22,1.45,0.75,0
IN1__SORT1__path_1,IN1,SORT1,path_1,15,14,23,1.55,0.65,0
IN1__SORT1__path_1,IN1,SORT1,path_1,16,13,24,1.65,0.55,0
IN1__SORT1__path_1,IN1,SORT1,path_1,17,12,25,1.75,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,18,12,26,1.85,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,19,12,27,1.95,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,20,12,28,2.05,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,21,12,29,2.15,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,22,12,30,2.25,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,23,12,31,2.35,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,24,12,32,2.45,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,25,12,33,2.55,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,26,12,34,2.65,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,27,12,35,2.75,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,28,12,36,2.85,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,29,11,37,2.95,0.35,0
IN1__SORT1__path_1,IN1,SORT1,path_1,30,10,38,3.05,0.25,0
IN1__SORT1__path_1,IN1,SORT1,path_1,31,10,39,3.15,0.25,0
IN1__SORT1__path_1,IN1,SORT1,path_1,32,10,40,3.25,0.25,0
IN1__SORT1__path_1,IN1,SORT1,path_1,33,10,41,3.35,0.25,0
IN1__SORT1__path_1,IN1,SORT1,path_1,34,10,42,3.45,0.25,0
IN1__SORT1__path_1,IN1,SORT1,path_1,35,10,43,3.55,0.25,0
IN1__SORT1__path_1,IN1,SORT1,path_1,36,10,44,3.65,0.25,0
IN1__SORT1__path_1,IN1,SORT1,path_1,37,10,45,3.75,0.25,0
IN1__SORT1__path_1,IN1,SORT1,path_1,38,10,46,3.85,0.25,0
IN1__SORT1__path_1,IN1,SORT1,path_1,39,10,47,3.95,0.25,0
IN1__SORT1__path_1,IN1,SORT1,path_1,40,10,48,4.05,0.25,0
IN1__SORT1__path_1,IN1,SORT1,path_1,41,10,49,4.15,0.25,0
IN1__SORT1__path_1,IN1,SORT1,path_1,42,10,50,4.25,0.25,0
IN1__SORT1__path_1,IN1,SORT1,path_1,43,10,51,4.35,0.25,0
IN1__SORT1__path_1,IN1,SORT1,path_1,44,10,52,4.45,0.25,0
IN1__SORT1__path_1,IN1,SORT1,path_1,45,10,53,4.55,0.25,0
IN1__SORT1__path_1,IN1,SORT1,path_1,46,10,54,4.65,0.25,0
IN1__SORT1__path_1,IN1,SORT1,path_1,47,10,55,4.75,0.25,0
IN1__SORT1__path_1,IN1,SORT1,path_1,48,10,56,4.85,0.25,0
IN1__SORT1__path_1,IN1,SORT1,path_1,49,10,57,4.95,0.25,0
IN1__SORT1__path_1,IN1,SORT1,path_1,50,10,58,5.05,0.25,0
IN1__SORT1__path_1,IN1,SORT1,path_1,51,10,59,5.15,0.25,0
IN1__SORT1__path_1,IN1,SORT1,path_1,52,10,60,5.25,0.25,0
IN1__SORT1__path_1,IN1,SORT1,path_1,53,10,61,5.35,0.25,0
IN1__SORT1__path_1,IN1,SORT1,path_1,54,10,62,5.45,0.25,0
IN1__SORT1__path_1,IN1,SORT1,path_1,55,10,63,5.55,0.25,0
IN1__SORT1__path_1,IN1,SORT1,path_1,56,10,64,5.65,0.25,0
IN1__SORT1__path_1,IN1,SORT1,path_1,57,11,65,5.75,0.35,0
IN1__SORT1__path_1,IN1,SORT1,path_1,58,11,66,5.85,0.35,0
IN1__SORT1__path_1,IN1,SORT1,path_1,59,11,67,5.95,0.35,0
IN1__SORT1__path_1,IN1,SORT1,path_1,60,11,68,6.05,0.35,0
IN1__SORT1__path_1,IN1,SORT1,path_1,61,11,69,6.15,0.35,0
IN1__SORT1__path_1,IN1,SORT1,path_1,62,11,70,6.25,0.35,0
IN1__SORT1__path_1,IN1,SORT1,path_1,63,11,71,6.35,0.35,0
IN1__SORT1__path_1,IN1,SORT1,path_1,64,11,72,6.45,0.35,0
IN1__SORT1__path_1,IN1,SORT1,path_1,65,11,73,6.55,0.35,0
IN1__SORT1__path_1,IN1,SORT1,path_1,66,11,74,6.65,0.35,0
IN1__SORT1__path_1,IN1,SORT1,path_1,67,11,75,6.75,0.35,0
IN1__SORT1__path_1,IN1,SORT1,path_1,68,12,76,6.85,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,69,12,77,6.95,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,70,12,78,7.05,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,71,12,79,7.15,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,72,12,80,7.25,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,73,12,81,7.35,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,74,12,82,7.45,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,75,12,83,7.55,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,76,12,84,7.65,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,77,12,85,7.75,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,78,12,86,7.85,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,79,12,87,7.95,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,80,12,88,8.05,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,81,12,89,8.15,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,82,12,90,8.25,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,83,12,91,8.35,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,84,12,92,8.45,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,85,12,93,8.55,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,86,12,94,8.65,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,87,12,95,8.75,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,88,12,96,8.85,0.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,89,13,97,8.95,0.55,0
IN1__SORT1__path_1,IN1,SORT1,path_1,90,14,98,9.05,0.65,0
IN1__SORT1__path_1,IN1,SORT1,path_1,91,15,99,9.15,0.75,0
IN1__SORT1__path_1,IN1,SORT1,path_1,92,16,99,9.15,0.85,0
IN1__SORT1__path_1,IN1,SORT1,path_1,93,17,100,9.25,0.95,0
IN1__SORT1__path_1,IN1,SORT1,path_1,94,18,100,9.25,1.05,0
IN1__SORT1__path_1,IN1,SORT1,path_1,95,19,100,9.25,1.15,0
IN1__SORT1__path_1,IN1,SORT1,path_1,96,20,101,9.35,1.25,0
IN1__SORT1__path_1,IN1,SORT1,path_1,97,21,101,9.35,1.35,0
IN1__SORT1__path_1,IN1,SORT1,path_1,98,22,102,9.45,1.45,0
IN1__SORT1__path_1,IN1,SORT1,path_1,99,23,102,9.45,1.55,0
IN1__SORT1__path_1,IN1,SORT1,path_1,100,24,103,9.55,1.65,0
