path_uid,from_node,to_node,path_id,rank_by_total,algorithm,node_sequence,edge_sequence,edge_occupancy_offset,node_occupancy_offset,distance,travel_time,turn_count,turn_cost,risk_cost,narrow_count,dynamic_count,lockable_count,bottleneck_capacity,total_cost
IN2__SORT1__path_1,IN2,SORT1,path_1,1,dijkstra_total+k_shortest_total,IN2->J3->P3->P6->P9->P8->SORT1,e02->e07->e12->e17->e19->e21,e02@0-2;e07@2-4;e12@4-6;e17@6-8;e19@8-10;e21@10-13,IN2@0;J3@2;P3@4;P6@6;P9@8;P8@10;SORT1@13,12.2,13.0,2,1.0,7.0,1,0,0,1,22.0
IN2__SORT1__path_2,IN2,SORT1,path_2,2,k_shortest_total,IN2->J3->J2->J1->P1->P4->P7->SORT1,e02->e04->e03->e05->e10->e15->e20,e02@0-2;e04@2-4;e03@4-6;e05@6-8;e10@8-10;e15@10-12;e20@12-15,IN2@0;J3@2;J2@4;J1@6;P1@8;P4@10;P7@12;SORT1@15,14.2,15.0,3,1.5,8.0,1,0,0,1,25.5
IN2__SORT1__path_3,IN2,SORT1,path_3,3,k_shortest_total,IN2->J3->P3->P2->P1->P4->P7->SORT1,e02->e07->e09->e08->e10->e15->e20,e02@0-2;e07@2-4;e09@4-6;e08@6-8;e10@8-10;e15@10-12;e20@12-15,IN2@0;J3@2;P3@4;P2@6;P1@8;P4@10;P7@12;SORT1@15,14.2,15.0,3,1.5,8.0,1,0,0,1,25.5
IN2__SORT1__path_4,IN2,SORT1,path_4,4,dijkstra_time,IN2->J3->J2->P2->P5->P8->SORT1,e02->e04->e06->e11->e16->e21,e02@0-2;e04@2-4;e06@4-6;e11@6-8;e16@8-10;e21@10-13,IN2@0;J3@2;J2@4;P2@6;P5@8;P8@10;SORT1@13,12.2,13.0,3,1.5,11.0,2,1,1,1,30.5
IN2__SORT2__path_1,IN2,SORT2,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,IN2->J3->P3->P6->P9->SORT2,e02->e07->e12->e17->e23,e02@0-2;e07@2-4;e12@4-6;e17@6-8;e23@8-11,IN2@0;J3@2;P3@4;P6@6;P9@8;SORT2@11,10.2,11.0,1,0.5,6.0,1,0,0,1,18.5
IN2__SORT2__path_2,IN2,SORT2,path_2,2,k_shortest_total,IN2->J3->P3->P6->P9->P8->SORT2,e02->e07->e12->e17->e19->e22,e02@0-2;e07@2-4;e12@4-6;e17@6-8;e19@8-10;e22@10-13,IN2@0;J3@2;P3@4;P6@6;P9@8;P8@10;SORT2@13,12.2,13.0,2,1.0,7.0,1,0,0,1,22.0
IN2__SORT2__path_3,IN2,SORT2,path_3,3,k_shortest_total,IN2->J3->J2->P2->P3->P6->P9->SORT2,e02->e04->e06->e09->e12->e17->e23,e02@0-2;e04@2-4;e06@4-6;e09@6-8;e12@8-10;e17@10-12;e23@12-15,IN2@0;J3@2;J2@4;P2@6;P3@8;P6@10;P9@12;SORT2@15,14.2,15.0,5,2.5,9.0,2,0,0,1,28.5
IN2__OUT1__path_1,IN2,OUT1,path_1,1,dijkstra_total+k_shortest_total,IN2->J3->P3->P6->P9->P8->SORT1->OUT1,e02->e07->e12->e17->e19->e21->e24,e02@0-2;e07@2-4;e12@4-6;e17@6-8;e19@8-10;e21@10-13;e24@13-15,IN2@0;J3@2;P3@4;P6@6;P9@8;P8@10;SORT1@13;OUT1@15,14.2,15.0,3,1.5,8.0,1,0,0,1,25.5
IN2__OUT1__path_2,IN2,OUT1,path_2,2,k_shortest_total,IN2->J3->J2->J1->P1->P4->P7->SORT1->OUT1,e02->e04->e03->e05->e10->e15->e20->e24,e02@0-2;e04@2-4;e03@4-6;e05@6-8;e10@8-10;e15@10-12;e20@12-15;e24@15-17,IN2@0;J3@2;J2@4;J1@6;P1@8;P4@10;P7@12;SORT1@15;OUT1@17,16.2,17.0,4,2.0,9.0,1,0,0,1,29.0
IN2__OUT1__path_3,IN2,OUT1,path_3,3,k_shortest_total,IN2->J3->P3->P2->P1->P4->P7->SORT1->OUT1,e02->e07->e09->e08->e10->e15->e20->e24,e02@0-2;e07@2-4;e09@4-6;e08@6-8;e10@8-10;e15@10-12;e20@12-15;e24@15-17,IN2@0;J3@2;P3@4;P2@6;P1@8;P4@10;P7@12;SORT1@15;OUT1@17,16.2,17.0,4,2.0,9.0,1,0,0,1,29.0
IN2__OUT1__path_4,IN2,OUT1,path_4,4,dijkstra_time,IN2->J3->J2->P2->P5->P8->SORT1->OUT1,e02->e04->e06->e11->e16->e21->e24,e02@0-2;e04@2-4;e06@4-6;e11@6-8;e16@8-10;e21@10-13;e24@13-15,IN2@0;J3@2;J2@4;P2@6;P5@8;P8@10;SORT1@13;OUT1@15,14.2,15.0,4,2.0,12.0,2,1,1,1,34.0
IN2__OUT2__path_1,IN2,OUT2,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,IN2->J3->P3->P6->P9->SORT2->OUT2,e02->e07->e12->e17->e23->e25,e02@0-2;e07@2-4;e12@4-6;e17@6-8;e23@8-11;e25@11-13,IN2@0;J3@2;P3@4;P6@6;P9@8;SORT2@11;OUT2@13,12.2,13.0,2,1.0,7.0,1,0,0,1,22.0
IN2__OUT2__path_2,IN2,OUT2,path_2,2,k_shortest_total,IN2->J3->P3->P6->P9->P8->SORT2->OUT2,e02->e07->e12->e17->e19->e22->e25,e02@0-2;e07@2-4;e12@4-6;e17@6-8;e19@8-10;e22@10-13;e25@13-15,IN2@0;J3@2;P3@4;P6@6;P9@8;P8@10;SORT2@13;OUT2@15,14.2,15.0,3,1.5,8.0,1,0,0,1,25.5
IN2__OUT2__path_3,IN2,OUT2,path_3,3,k_shortest_total,IN2->J3->J2->P2->P3->P6->P9->SORT2->OUT2,e02->e04->e06->e09->e12->e17->e23->e25,e02@0-2;e04@2-4;e06@4-6;e09@6-8;e12@8-10;e17@10-12;e23@12-15;e25@15-17,IN2@0;J3@2;J2@4;P2@6;P3@8;P6@10;P9@12;SORT2@15;OUT2@17,16.2,17.0,6,3.0,10.0,2,0,0,1,32.0
IN2__CHG1__path_1,IN2,CHG1,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,IN2->J3->J2->J1->CHG1,e02->e04->e03->e26,e02@0-2;e04@2-4;e03@4-6;e26@6-8,IN2@0;J3@2;J2@4;J1@6;CHG1@8,7.4,8.0,2,1.0,4.0,0,0,0,1,13.0
IN2__CHG1__path_2,IN2,CHG1,path_2,2,k_shortest_total,IN2->J3->P3->P2->P1->J1->CHG1,e02->e07->e09->e08->e05->e26,e02@0-2;e07@2-4;e09@4-6;e08@6-8;e05@8-10;e26@10-12,IN2@0;J3@2;P3@4;P2@6;P1@8;J1@10;CHG1@12,11.4,12.0,3,1.5,6.0,0,0,0,1,19.5
IN2__CHG1__path_3,IN2,CHG1,path_3,3,k_shortest_total,IN2->J3->J2->P2->P1->J1->CHG1,e02->e04->e06->e08->e05->e26,e02@0-2;e04@2-4;e06@4-6;e08@6-8;e05@8-10;e26@10-12,IN2@0;J3@2;J2@4;P2@6;P1@8;J1@10;CHG1@12,11.4,12.0,5,2.5,7.0,1,0,0,1,22.5
IN2__CHG2__path_1,IN2,CHG2,path_1,1,k_shortest_total,IN2->J3->P3->P6->P9->P8->P7->CHG2,e02->e07->e12->e17->e19->e18->e27,e02@0-2;e07@2-4;e12@4-6;e17@6-8;e19@8-10;e18@10-12;e27@12-14,IN2@0;J3@2;P3@4;P6@6;P9@8;P8@10;P7@12;CHG2@14,13.4,14.0,2,1.0,8.0,1,0,0,1,24.0
IN2__CHG2__path_2,IN2,CHG2,path_2,2,dijkstra_time+dijkstra_total+k_shortest_total,IN2->J3->J2->J1->P1->P4->P7->CHG2,e02->e04->e03->e05->e10->e15->e27,e02@0-2;e04@2-4;e03@4-6;e05@6-8;e10@8-10;e15@10-12;e27@12-14,IN2@0;J3@2;J2@4;J1@6;P1@8;P4@10;P7@12;CHG2@14,13.4,14.0,3,1.5,8.0,1,0,0,1,24.5
IN2__CHG2__path_3,IN2,CHG2,path_3,3,k_shortest_total,IN2->J3->P3->P2->P1->P4->P7->CHG2,e02->e07->e09->e08->e10->e15->e27,e02@0-2;e07@2-4;e09@4-6;e08@6-8;e10@8-10;e15@10-12;e27@12-14,IN2@0;J3@2;P3@4;P2@6;P1@8;P4@10;P7@12;CHG2@14,13.4,14.0,3,1.5,8.0,1,0,0,1,24.5
P1__IN1__path_1,P1,IN1,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P1->J1->IN1,e05->e01,e05@0-2;e01@2-4,P1@0;J1@2;IN1@4,4.0,4.0,0,0.0,2.0,0,0,0,2,6.0
P1__IN1__path_2,P1,IN1,path_2,2,k_shortest_total,P1->P2->J2->J1->IN1,e08->e06->e03->e01,e08@0-2;e06@2-4;e03@4-6;e01@6-8,P1@0;P2@2;J2@4;J1@6;IN1@8,8.0,8.0,3,1.5,5.0,1,0,0,1,15.5
P1__IN1__path_3,P1,IN1,path_3,3,k_shortest_total,P1->P2->P3->J3->J2->J1->IN1,e08->e09->e07->e04->e03->e01,e08@0-2;e09@2-4;e07@4-6;e04@6-8;e03@8-10;e01@10-12,P1@0;P2@2;P3@4;J3@6;J2@8;J1@10;IN1@12,12.0,12.0,3,1.5,6.0,0,0,0,2,19.5
P1__IN2__path_1,P1,IN2,path_1,1,k_shortest_total,P1->P2->P3->J3->IN2,e08->e09->e07->e02,e08@0-2;e09@2-4;e07@4-6;e02@6-8,P1@0;P2@2;P3@4;J3@6;IN2@8,8.0,8.0,1,0.5,4.0,0,0,0,2,12.5
P1__IN2__path_2,P1,IN2,path_2,2,dijkstra_time+dijkstra_total+k_shortest_total,P1->J1->J2->J3->IN2,e05->e03->e04->e02,e05@0-2;e03@2-4;e04@4-6;e02@6-8,P1@0;J1@2;J2@4;J3@6;IN2@8,8.0,8.0,2,1.0,4.0,0,0,0,2,13.0
P1__IN2__path_3,P1,IN2,path_3,3,k_shortest_total,P1->P2->J2->J3->IN2,e08->e06->e04->e02,e08@0-2;e06@2-4;e04@4-6;e02@6-8,P1@0;P2@2;J2@4;J3@6;IN2@8,8.0,8.0,3,1.5,5.0,1,0,0,1,15.5
P1__P2__path_1,P1,P2,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P1->P2,e08,e08@0-2,P1@0;P2@2,2.0,2.0,0,0.0,1.0,0,0,0,2,3.0
P1__P2__path_2,P1,P2,path_2,2,k_shortest_total,P1->J1->J2->P2,e05->e03->e06,e05@0-2;e03@2-4;e06@4-6,P1@0;J1@2;J2@4;P2@6,6.0,6.0,2,1.0,4.0,1,0,0,1,12.0
P1__P2__path_3,P1,P2,path_3,3,k_shortest_total,P1->P4->P5->P2,e10->e13->e11,e10@0-2;e13@2-4;e11@4-6,P1@0;P4@2;P5@4;P2@6,6.0,6.0,2,1.0,6.0,3,0,0,1,16.0
P1__P3__path_1,P1,P3,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P1->P2->P3,e08->e09,e08@0-2;e09@2-4,P1@0;P2@2;P3@4,4.0,4.0,0,0.0,2.0,0,0,0,2,6.0
P1__P3__path_2,P1,P3,path_2,2,k_shortest_total,P1->J1->J2->J3->P3,e05->e03->e04->e07,e05@0-2;e03@2-4;e04@4-6;e07@6-8,P1@0;J1@2;J2@4;J3@6;P3@8,8.0,8.0,2,1.0,4.0,0,0,0,2,13.0
P1__P3__path_3,P1,P3,path_3,3,k_shortest_total,P1->P2->J2->J3->P3,e08->e06->e04->e07,e08@0-2;e06@2-4;e04@4-6;e07@6-8,P1@0;P2@2;J2@4;J3@6;P3@8,8.0,8.0,3,1.5,5.0,1,0,0,1,15.5
P1__P4__path_1,P1,P4,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P1->P4,e10,e10@0-2,P1@0;P4@2,2.0,2.0,0,0.0,2.0,1,0,0,1,5.0
P1__P4__path_2,P1,P4,path_2,2,k_shortest_total,P1->P2->P5->P4,e08->e11->e13,e08@0-2;e11@2-4;e13@4-6,P1@0;P2@2;P5@4;P4@6,6.0,6.0,2,1.0,5.0,2,0,0,1,14.0
P1__P4__path_3,P1,P4,path_3,3,k_shortest_total,P1->J1->J2->P2->P5->P4,e05->e03->e06->e11->e13,e05@0-2;e03@2-4;e06@4-6;e11@6-8;e13@8-10,P1@0;J1@2;J2@4;P2@6;P5@8;P4@10,10.0,10.0,3,1.5,8.0,3,0,0,1,22.5
P1__P5__path_1,P1,P5,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P1->P2->P5,e08->e11,e08@0-2;e11@2-4,P1@0;P2@2;P5@4,4.0,4.0,1,0.5,3.0,1,0,0,1,8.5
P1__P5__path_2,P1,P5,path_2,2,k_shortest_total,P1->P4->P5,e10->e13,e10@0-2;e13@2-4,P1@0;P4@2;P5@4,4.0,4.0,1,0.5,4.0,2,0,0,1,10.5
P1__P5__path_3,P1,P5,path_3,3,k_shortest_total,P1->P2->P3->P6->P5,e08->e09->e12->e14,e08@0-2;e09@2-4;e12@4-6;e14@6-8,P1@0;P2@2;P3@4;P6@6;P5@8,8.0,8.0,2,1.0,6.0,2,0,0,1,17.0
P1__P6__path_1,P1,P6,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P1->P2->P3->P6,e08->e09->e12,e08@0-2;e09@2-4;e12@4-6,P1@0;P2@2;P3@4;P6@6,6.0,6.0,1,0.5,4.0,1,0,0,1,11.5
P1__P6__path_2,P1,P6,path_2,2,k_shortest_total,P1->P2->P5->P6,e08->e11->e14,e08@0-2;e11@2-4;e14@4-6,P1@0;P2@2;P5@4;P6@6,6.0,6.0,2,1.0,5.0,2,0,0,1,14.0
P1__P6__path_3,P1,P6,path_3,3,k_shortest_total,P1->P4->P5->P6,e10->e13->e14,e10@0-2;e13@2-4;e14@4-6,P1@0;P4@2;P5@4;P6@6,6.0,6.0,1,0.5,6.0,3,0,0,1,15.5
P1__P7__path_1,P1,P7,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P1->P4->P7,e10->e15,e10@0-2;e15@2-4,P1@0;P4@2;P7@4,4.0,4.0,0,0.0,3.0,1,0,0,1,8.0
P1__P7__path_2,P1,P7,path_2,2,k_shortest_total,P1->P2->P5->P4->P7,e08->e11->e13->e15,e08@0-2;e11@2-4;e13@4-6;e15@6-8,P1@0;P2@2;P5@4;P4@6;P7@8,8.0,8.0,3,1.5,6.0,2,0,0,1,17.5
P1__P7__path_3,P1,P7,path_3,3,k_shortest_total,P1->P2->P3->P6->P9->P8->P7,e08->e09->e12->e17->e19->e18,e08@0-2;e09@2-4;e12@4-6;e17@6-8;e19@8-10;e18@10-12,P1@0;P2@2;P3@4;P6@6;P9@8;P8@10;P7@12,12.0,12.0,2,1.0,7.0,1,0,0,1,21.0
P1__P8__path_1,P1,P8,path_1,1,dijkstra_total+k_shortest_total,P1->P4->P7->P8,e10->e15->e18,e10@0-2;e15@2-4;e18@4-6,P1@0;P4@2;P7@4;P8@6,6.0,6.0,1,0.5,4.0,1,0,0,1,11.5
P1__P8__path_2,P1,P8,path_2,2,k_shortest_total,P1->P4->P7->SORT1->P8,e10->e15->e20->e21,e10@0-2;e15@2-4;e20@4-7;e21@7-10,P1@0;P4@2;P7@4;SORT1@7;P8@10,8.4,10.0,2,1.0,5.0,1,0,0,1,17.0
P1__P8__path_3,P1,P8,path_3,3,dijkstra_time+k_shortest_total,P1->P2->P5->P8,e08->e11->e16,e08@0-2;e11@2-4;e16@4-6,P1@0;P2@2;P5@4;P8@6,6.0,6.0,1,0.5,7.0,1,1,1,1,17.5
P1__P9__path_1,P1,P9,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P1->P2->P3->P6->P9,e08->e09->e12->e17,e08@0-2;e09@2-4;e12@4-6;e17@6-8,P1@0;P2@2;P3@4;P6@6;P9@8,8.0,8.0,1,0.5,5.0,1,0,0,1,14.5
P1__P9__path_2,P1,P9,path_2,2,k_shortest_total,P1->P4->P7->P8->P9,e10->e15->e18->e19,e10@0-2;e15@2-4;e18@4-6;e19@6-8,P1@0;P4@2;P7@4;P8@6;P9@8,8.0,8.0,1,0.5,5.0,1,0,0,1,14.5
P1__P9__path_3,P1,P9,path_3,3,k_shortest_total,P1->P2->P5->P6->P9,e08->e11->e14->e17,e08@0-2;e11@2-4;e14@4-6;e17@6-8,P1@0;P2@2;P5@4;P6@6;P9@8,8.0,8.0,3,1.5,6.0,2,0,0,1,17.5
P1__SORT1__path_1,P1,SORT1,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P1->P4->P7->SORT1,e10->e15->e20,e10@0-2;e15@2-4;e20@4-7,P1@0;P4@2;P7@4;SORT1@7,6.2,7.0,1,0.5,4.0,1,0,0,1,12.5
P1__SORT1__path_2,P1,SORT1,path_2,2,k_shortest_total,P1->P4->P7->P8->SORT1,e10->e15->e18->e21,e10@0-2;e15@2-4;e18@4-6;e21@6-9,P1@0;P4@2;P7@4;P8@6;SORT1@9,8.2,9.0,2,1.0,5.0,1,0,0,1,16.0
P1__SORT1__path_3,P1,SORT1,path_3,3,k_shortest_total,P1->P2->P5->P4->P7->SORT1,e08->e11->e13->e15->e20,e08@0-2;e11@2-4;e13@4-6;e15@6-8;e20@8-11,P1@0;P2@2;P5@4;P4@6;P7@8;SORT1@11,10.2,11.0,4,2.0,7.0,2,0,0,1,22.0
P1__SORT2__path_1,P1,SORT2,path_1,1,dijkstra_total+k_shortest_total,P1->P4->P7->P8->SORT2,e10->e15->e18->e22,e10@0-2;e15@2-4;e18@4-6;e22@6-9,P1@0;P4@2;P7@4;P8@6;SORT2@9,8.2,9.0,2,1.0,5.0,1,0,0,1,16.0
P1__SORT2__path_2,P1,SORT2,path_2,2,k_shortest_total,P1->P2->P3->P6->P9->SORT2,e08->e09->e12->e17->e23,e08@0-2;e09@2-4;e12@4-6;e17@6-8;e23@8-11,P1@0;P2@2;P3@4;P6@6;P9@8;SORT2@11,10.2,11.0,2,1.0,6.0,1,0,0,1,19.0
P1__SORT2__path_3,P1,SORT2,path_3,3,k_shortest_total,P1->P4->P7->P8->P9->SORT2,e10->e15->e18->e19->e23,e10@0-2;e15@2-4;e18@4-6;e19@6-8;e23@8-11,P1@0;P4@2;P7@4;P8@6;P9@8;SORT2@11,10.2,11.0,2,1.0,6.0,1,0,0,1,19.0
P1__SORT2__path_4,P1,SORT2,path_4,4,dijkstra_time,P1->P2->P5->P8->SORT2,e08->e11->e16->e22,e08@0-2;e11@2-4;e16@4-6;e22@6-9,P1@0;P2@2;P5@4;P8@6;SORT2@9,8.2,9.0,2,1.0,8.0,1,1,1,1,22.0
P1__OUT1__path_1,P1,OUT1,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P1->P4->P7->SORT1->OUT1,e10->e15->e20->e24,e10@0-2;e15@2-4;e20@4-7;e24@7-9,P1@0;P4@2;P7@4;SORT1@7;OUT1@9,8.2,9.0,2,1.0,5.0,1,0,0,1,16.0
P1__OUT1__path_2,P1,OUT1,path_2,2,k_shortest_total,P1->P4->P7->P8->SORT1->OUT1,e10->e15->e18->e21->e24,e10@0-2;e15@2-4;e18@4-6;e21@6-9;e24@9-11,P1@0;P4@2;P7@4;P8@6;SORT1@9;OUT1@11,10.2,11.0,3,1.5,6.0,1,0,0,1,19.5
P1__OUT1__path_3,P1,OUT1,path_3,3,k_shortest_total,P1->P2->P5->P4->P7->SORT1->OUT1,e08->e11->e13->e15->e20->e24,e08@0-2;e11@2-4;e13@4-6;e15@6-8;e20@8-11;e24@11-13,P1@0;P2@2;P5@4;P4@6;P7@8;SORT1@11;OUT1@13,12.2,13.0,5,2.5,8.0,2,0,0,1,25.5
P1__OUT2__path_1,P1,OUT2,path_1,1,dijkstra_total+k_shortest_total,P1->P4->P7->P8->SORT2->OUT2,e10->e15->e18->e22->e25,e10@0-2;e15@2-4;e18@4-6;e22@6-9;e25@9-11,P1@0;P4@2;P7@4;P8@6;SORT2@9;OUT2@11,10.2,11.0,3,1.5,6.0,1,0,0,1,19.5
P1__OUT2__path_2,P1,OUT2,path_2,2,k_shortest_total,P1->P2->P3->P6->P9->SORT2->OUT2,e08->e09->e12->e17->e23->e25,e08@0-2;e09@2-4;e12@4-6;e17@6-8;e23@8-11;e25@11-13,P1@0;P2@2;P3@4;P6@6;P9@8;SORT2@11;OUT2@13,12.2,13.0,3,1.5,7.0,1,0,0,1,22.5
P1__OUT2__path_3,P1,OUT2,path_3,3,k_shortest_total,P1->P4->P7->P8->P9->SORT2->OUT2,e10->e15->e18->e19->e23->e25,e10@0-2;e15@2-4;e18@4-6;e19@6-8;e23@8-11;e25@11-13,P1@0;P4@2;P7@4;P8@6;P9@8;SORT2@11;OUT2@13,12.2,13.0,3,1.5,7.0,1,0,0,1,22.5
P1__OUT2__path_4,P1,OUT2,path_4,4,dijkstra_time,P1->P2->P5->P8->SORT2->OUT2,e08->e11->e16->e22->e25,e08@0-2;e11@2-4;e16@4-6;e22@6-9;e25@9-11,P1@0;P2@2;P5@4;P8@6;SORT2@9;OUT2@11,10.2,11.0,3,1.5,9.0,1,1,1,1,25.5
P1__CHG1__path_1,P1,CHG1,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P1->J1->CHG1,e05->e26,e05@0-2;e26@2-4,P1@0;J1@2;CHG1@4,3.4,4.0,1,0.5,2.0,0,0,0,1,6.5
P1__CHG1__path_2,P1,CHG1,path_2,2,k_shortest_total,P1->P2->J2->J1->CHG1,e08->e06->e03->e26,e08@0-2;e06@2-4;e03@4-6;e26@6-8,P1@0;P2@2;J2@4;J1@6;CHG1@8,7.4,8.0,3,1.5,5.0,1,0,0,1,15.5
P1__CHG1__path_3,P1,CHG1,path_3,3,k_shortest_total,P1->P2->P3->J3->J2->J1->CHG1,e08->e09->e07->e04->e03->e26,e08@0-2;e09@2-4;e07@4-6;e04@6-8;e03@8-10;e26@10-12,P1@0;P2@2;P3@4;J3@6;J2@8;J1@10;CHG1@12,11.4,12.0,3,1.5,6.0,0,0,0,1,19.5
P1__CHG2__path_1,P1,CHG2,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P1->P4->P7->CHG2,e10->e15->e27,e10@0-2;e15@2-4;e27@4-6,P1@0;P4@2;P7@4;CHG2@6,5.4,6.0,1,0.5,4.0,1,0,0,1,11.5
P1__CHG2__path_2,P1,CHG2,path_2,2,k_shortest_total,P1->P2->P5->P4->P7->CHG2,e08->e11->e13->e15->e27,e08@0-2;e11@2-4;e13@4-6;e15@6-8;e27@8-10,P1@0;P2@2;P5@4;P4@6;P7@8;CHG2@10,9.4,10.0,4,2.0,7.0,2,0,0,1,21.0
P1__CHG2__path_3,P1,CHG2,path_3,3,k_shortest_total,P1->P2->P3->P6->P9->P8->P7->CHG2,e08->e09->e12->e17->e19->e18->e27,e08@0-2;e09@2-4;e12@4-6;e17@6-8;e19@8-10;e18@10-12;e27@12-14,P1@0;P2@2;P3@4;P6@6;P9@8;P8@10;P7@12;CHG2@14,13.4,14.0,3,1.5,8.0,1,0,0,1,24.5
P2__IN1__path_1,P2,IN1,path_1,1,dijkstra_total+k_shortest_total,P2->P1->J1->IN1,e08->e05->e01,e08@0-2;e05@2-4;e01@4-6,P2@0;P1@2;J1@4;IN1@6,6.0,6.0,1,0.5,3.0,0,0,0,2,9.5
P2__IN1__path_2,P2,IN1,path_2,2,dijkstra_time+k_shortest_total,P2->J2->J1->IN1,e06->e03->e01,e06@0-2;e03@2-4;e01@4-6,P2@0;J2@2;J1@4;IN1@6,6.0,6.0,2,1.0,4.0,1,0,0,1,12.0
P2__IN1__path_3,P2,IN1,path_3,3,k_shortest_total,P2->P3->J3->J2->J1->IN1,e09->e07->e04->e03->e01,e09@0-2;e07@2-4;e04@4-6;e03@6-8;e01@8-10,P2@0;P3@2;J3@4;J2@6;J1@8;IN1@10,10.0,10.0,3,1.5,5.0,0,0,0,2,16.5
P2__IN2__path_1,P2,IN2,path_1,1,dijkstra_total+k_shortest_total,P2->P3->J3->IN2,e09->e07->e02,e09@0-2;e07@2-4;e02@4-6,P2@0;P3@2;J3@4;IN2@6,6.0,6.0,1,0.5,3.0,0,0,0,2,9.5
P2__IN2__path_2,P2,IN2,path_2,2,dijkstra_time+k_shortest_total,P2->J2->J3->IN2,e06->e04->e02,e06@0-2;e04@2-4;e02@4-6,P2@0;J2@2;J3@4;IN2@6,6.0,6.0,2,1.0,4.0,1,0,0,1,12.0
P2__IN2__path_3,P2,IN2,path_3,3,k_shortest_total,P2->P1->J1->J2->J3->IN2,e08->e05->e03->e04->e02,e08@0-2;e05@2-4;e03@4-6;e04@6-8;e02@8-10,P2@0;P1@2;J1@4;J2@6;J3@8;IN2@10,10.0,10.0,3,1.5,5.0,0,0,0,2,16.5
P2__P1__path_1,P2,P1,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P2->P1,e08,e08@0-2,P2@0;P1@2,2.0,2.0,0,0.0,1.0,0,0,0,2,3.0
P2__P1__path_2,P2,P1,path_2,2,k_shortest_total,P2->J2->J1->P1,e06->e03->e05,e06@0-2;e03@2-4;e05@4-6,P2@0;J2@2;J1@4;P1@6,6.0,6.0,2,1.0,4.0,1,0,0,1,12.0
P2__P1__path_3,P2,P1,path_3,3,k_shortest_total,P2->P5->P4->P1,e11->e13->e10,e11@0-2;e13@2-4;e10@4-6,P2@0;P5@2;P4@4;P1@6,6.0,6.0,2,1.0,6.0,3,0,0,1,16.0
P2__P3__path_1,P2,P3,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P2->P3,e09,e09@0-2,P2@0;P3@2,2.0,2.0,0,0.0,1.0,0,0,0,2,3.0
P2__P3__path_2,P2,P3,path_2,2,k_shortest_total,P2->J2->J3->P3,e06->e04->e07,e06@0-2;e04@2-4;e07@4-6,P2@0;J2@2;J3@4;P3@6,6.0,6.0,2,1.0,4.0,1,0,0,1,12.0
P2__P3__path_3,P2,P3,path_3,3,k_shortest_total,P2->P5->P6->P3,e11->e14->e12,e11@0-2;e14@2-4;e12@4-6,P2@0;P5@2;P6@4;P3@6,6.0,6.0,2,1.0,6.0,3,0,0,1,16.0
P2__P4__path_1,P2,P4,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P2->P1->P4,e08->e10,e08@0-2;e10@2-4,P2@0;P1@2;P4@4,4.0,4.0,1,0.5,3.0,1,0,0,1,8.5
P2__P4__path_2,P2,P4,path_2,2,k_shortest_total,P2->P5->P4,e11->e13,e11@0-2;e13@2-4,P2@0;P5@2;P4@4,4.0,4.0,1,0.5,4.0,2,0,0,1,10.5
P2__P4__path_3,P2,P4,path_3,3,k_shortest_total,P2->J2->J1->P1->P4,e06->e03->e05->e10,e06@0-2;e03@2-4;e05@4-6;e10@6-8,P2@0;J2@2;J1@4;P1@6;P4@8,8.0,8.0,2,1.0,6.0,2,0,0,1,17.0
P2__P5__path_1,P2,P5,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P2->P5,e11,e11@0-2,P2@0;P5@2,2.0,2.0,0,0.0,2.0,1,0,0,1,5.0
P2__P5__path_2,P2,P5,path_2,2,k_shortest_total,P2->P1->P4->P5,e08->e10->e13,e08@0-2;e10@2-4;e13@4-6,P2@0;P1@2;P4@4;P5@6,6.0,6.0,2,1.0,5.0,2,0,0,1,14.0
P2__P5__path_3,P2,P5,path_3,3,k_shortest_total,P2->P3->P6->P5,e09->e12->e14,e09@0-2;e12@2-4;e14@4-6,P2@0;P3@2;P6@4;P5@6,6.0,6.0,2,1.0,5.0,2,0,0,1,14.0
P2__P6__path_1,P2,P6,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P2->P3->P6,e09->e12,e09@0-2;e12@2-4,P2@0;P3@2;P6@4,4.0,4.0,1,0.5,3.0,1,0,0,1,8.5
